?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Elisabeth_Kelan>	<livesIn>	<Kingdom_of_Essex>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Siraj_Kassam_Teli>	<livesIn>	<Dominion_of_Pakistan>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Andrei_Griazev>	<livesIn>	<Reichskommissariat_Moskowien>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Ashk_Dahl̩n>	<livesIn>	<Akershus_County_Municipality>	ManualEvaluation	Unknown
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<William_Couper_(naturalist)>	<livesIn>	<New_France>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Carla_Bazzanella>	<livesIn>	<Kingdom_of_Italy_(18611946)>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Gerhard_Besier>	<livesIn>	<Dresden_(region)>	ManualEvaluation	True
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Yvonne_Timmerman-Buck>	<livesIn>	<Batavian_Republic>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Andr̩_Van_Nieuwkerke>	<livesIn>	<County_of_Flanders>	ManualEvaluation	False
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Abhinav_Kumar_Mogha>	<livesIn>	<Lodi_dynasty>	ManualEvaluation	Unknown
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Claire_Curran>	<livesIn>	<Northern_Ireland>	ManualEvaluation	True
?b  <hasCapital>  ?f  ?a  <livesIn>  ?f   => ?a  <livesIn>  ?b	<Michelle_Larcher_de_Brito>	<livesIn>	<Lisbon_District>	ManualEvaluation	True
