?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<David_Goss>	<worksAt>	<Harvard_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Paul_Cohen_(mathematician)>	<worksAt>	<University_of_Chicago>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Erich_Kretschmann>	<worksAt>	<University_of_Kiel>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Grete_Hermann>	<worksAt>	<University_of_Göttingen>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Charles_Stein_(statistician)>	<worksAt>	<Columbia_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<John_Polkinghorne>	<worksAt>	<University_of_Cambridge>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Simon_Donaldson>	<worksAt>	<University_of_Oxford>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Kwan-ichi_Terazawa>	<worksAt>	<St_John's_College,_Cambridge>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Jean-Marie_De_Koninck>	<worksAt>	<University_of_Pennsylvania>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<George_Fix>	<worksAt>	<Harvard_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Andrew_Odlyzko>	<worksAt>	<University_of_Michigan>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Claude_Shannon>	<worksAt>	<Massachusetts_Institute_of_Technology>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Julius_Adams_Stratton>	<worksAt>	<ETH_Zurich>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Melba_Phillips>	<worksAt>	<Manhattan_Project>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Andrzej_Mostowski>	<worksAt>	<University_of_California,_Berkeley>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Jagadish_Chandra_Bose>	<worksAt>	<University_of_Cambridge>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Walther_Bothe>	<worksAt>	<University_of_Kiel>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Cristian_Popescu>	<worksAt>	<Princeton_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Max_Abraham>	<worksAt>	<University_of_Kiel>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Burton_Wendroff>	<worksAt>	<Courant_Institute_of_Mathematical_Sciences>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Fayyazuddin>	<worksAt>	<Pakistan_Atomic_Energy_Commission>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Brian_Conrad>	<worksAt>	<Princeton_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Francis_Robert_Japp>	<worksAt>	<University_of_Marburg>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Michael_F._Shlesinger>	<worksAt>	<Yale_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Ming_C._Lin>	<worksAt>	<University_of_California,_Berkeley>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<William_Ramsay>	<worksAt>	<University_of_Göttingen>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<William_Feller>	<worksAt>	<University_of_Göttingen>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Thomas_Callister_Hales>	<worksAt>	<Princeton_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Jacob_Lurie>	<worksAt>	<Harvard_University>	TargetSource	True
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Arend_Joan_Rutgers>	<worksAt>	<Leiden_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Rudolf_Wolf>	<worksAt>	<Humboldt_University_of_Berlin>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Bill_Unruh>	<worksAt>	<University_of_North_Carolina_at_Chapel_Hill>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<George_Paget_Thomson>	<worksAt>	<University_of_Cambridge>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Alberto_Calderón>	<worksAt>	<University_of_Chicago>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Nikolai_Brashman>	<worksAt>	<Jagiellonian_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<George_Karreman>	<worksAt>	<University_of_Chicago>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Marcelo_Osvaldo_Magnasco>	<worksAt>	<University_of_Chicago>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Neil_Kelleher_(scientist)>	<worksAt>	<Purdue_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Pat_Hanrahan>	<worksAt>	<University_of_WisconsinMadison>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<David_Bressoud>	<worksAt>	<University_of_Pennsylvania>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<David_M._Young,_Jr.>	<worksAt>	<Harvard_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<WacBaw_SierpiDski>	<worksAt>	<University_of_Warsaw>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Albert_Hibbs>	<worksAt>	<Manhattan_Project>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Dominic_Joyce>	<worksAt>	<Imperial_College_London>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Ludwig_Boltzmann>	<worksAt>	<University_of_Vienna>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Roger_Godement>	<worksAt>	<University_of_Paris>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Alexei_Alexeyevich_Abrikosov>	<worksAt>	<Baku_State_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Julius_Edgar_Lilienfeld>	<worksAt>	<University_of_Kiel>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Balázs_GyQrffy>	<worksAt>	<University_of_Arizona>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<StanisBaw_Mazur>	<worksAt>	<Lviv_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Roald_Hoffmann>	<worksAt>	<University_of_Minnesota>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Georg_Wittig>	<worksAt>	<University_of_Bonn>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Rudolf_Peierls>	<worksAt>	<University_of_Göttingen>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Hans_Julius_Zassenhaus>	<worksAt>	<University_of_Hamburg>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Andrei_Broder>	<worksAt>	<Stanford_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Sven_Hedin>	<worksAt>	<University_of_Bonn>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Jur_P._van_den_Berg>	<worksAt>	<Utrecht_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Georg_Ludwig_Carius>	<worksAt>	<University_of_Marburg>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<E._H._Moore>	<worksAt>	<Yale_University>	TrainingSource	False
?a  <hasAcademicAdvisor>  ?c  ?c  <worksAt>  ?b   => ?a  <worksAt>  ?b	<Robert_Serber>	<worksAt>	<University_of_Minnesota>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Julian_Schwinger>	<worksAt>	<Harvard_University>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Richard_Courant>	<worksAt>	<University_of_Zagreb>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Nancy_Cartwright_(philosopher)>	<worksAt>	<University_of_Edinburgh>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Kenkichi_Iwasawa>	<worksAt>	<Harvard_University>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Gregory_Abowd>	<worksAt>	<Georgia_Institute_of_Technology>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Ian_Heilbron>	<worksAt>	<Imperial_College_London>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Enrico_Persico>	<worksAt>	<University_of_Turin>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<William_Sharpey>	<worksAt>	<University_College_London>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<James_J._Stoker>	<worksAt>	<New_York_University>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Ira_Remsen>	<worksAt>	<Johns_Hopkins_University>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Karl_Herzfeld>	<worksAt>	<Ludwig_Maximilian_University_of_Munich>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Isidor_Isaac_Rabi>	<worksAt>	<City_College_of_New_York>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Antonio_Musa_Brassavola>	<worksAt>	<University_of_Ferrara>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Edward_Burr_Van_Vleck>	<worksAt>	<University_of_WisconsinMadison>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Peter_Goldreich>	<worksAt>	<California_Institute_of_Technology>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Corrado_Segre>	<worksAt>	<University_of_Turin>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Robert_Marshak>	<worksAt>	<University_of_Madras>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<John_C._Slater>	<worksAt>	<University_of_Göttingen>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Edward_Charles_Titchmarsh>	<worksAt>	<University_of_Cape_Town>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Ludwig_Bieberbach>	<worksAt>	<Humboldt_University_of_Berlin>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<C._West_Churchman>	<worksAt>	<University_of_Pennsylvania>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Murray_Gell-Mann>	<worksAt>	<California_Institute_of_Technology>	TrainingSource	False
?c  <hasAcademicAdvisor>  ?a  ?c  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	<Shoichi_Sakata>	<worksAt>	<Nagoya_University>	TrainingSource	False
