?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Jerry_Ortiz_y_Pino>	<wasBornIn>	<Albuquerque,_New_Mexico>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Jere_Wood>	<wasBornIn>	<Roswell,_Georgia>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Leonard_Boswell>	<wasBornIn>	<Des_Moines,_Iowa>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Denise_Savoie>	<wasBornIn>	<Victoria,_British_Columbia>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Tim_Uppal>	<wasBornIn>	<Edmonton>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Jason_Kenney>	<wasBornIn>	<Calgary>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Michael_Bloomberg>	<wasBornIn>	<New_York_City>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Louis_Plamondon>	<wasBornIn>	<Nicolet,_Quebec>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Tony_Martin_(politician)>	<wasBornIn>	<Sault_Ste._Marie,_Ontario>	TargetSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Alistair_Darling>	<wasBornIn>	<Edinburgh>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<David_Sweet>	<wasBornIn>	<Hamilton,_Ontario>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Rob_Nicholson>	<wasBornIn>	<Niagara_Falls,_Ontario>	TargetSource	True
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Edgar_Savisaar>	<wasBornIn>	<Tallinn>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Craig_Lowe>	<wasBornIn>	<Gainesville,_Florida>	TrainingSource	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Anna_C._Little>	<wasBornIn>	<Highlands,_New_Jersey>	ManualEvaluation	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<John_Cummins_(politician)>	<wasBornIn>	<Richmond,_British_Columbia>	ManualEvaluation	Unknown
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Dalton_McGuinty>	<wasBornIn>	<Ottawa>	ManualEvaluation	True
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Jack_Layton>	<wasBornIn>	<Toronto>	ManualEvaluation	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Jonas_Cortes>	<wasBornIn>	<Mandaue_City>	ManualEvaluation	True
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Kathleen_Wynne>	<wasBornIn>	<Toronto>	ManualEvaluation	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Morgan_Tsvangirai>	<wasBornIn>	<Zimbabwe>	ManualEvaluation	True
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Patrick_Brown_(politician)>	<wasBornIn>	<Barrie>	ManualEvaluation	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Rob_Burton>	<wasBornIn>	<Oakville,_Ontario>	ManualEvaluation	Unknown
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Bob_Rae>	<wasBornIn>	<Toronto>	ManualEvaluation	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Denis_Lebel>	<wasBornIn>	<Roberval,_Quebec>	ManualEvaluation	True
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Jim_Maloway>	<wasBornIn>	<Winnipeg>	ManualEvaluation	False
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	<Ralph_Goodale>	<wasBornIn>	<Regina,_Saskatchewan>	ManualEvaluation	True
