?a  <dealsWith>  ?c  ?c  <dealsWith>  ?a   => ?a  <dealsWith>  ?a
?a  <created>  ?a   => ?a  <directed>  ?a
?a  <dealsWith>  ?c  ?c  <exports>  ?a   => ?a  <exports>  ?a
?a  <isMarriedTo>  ?c  ?c  <directed>  ?a   => ?a  <directed>  ?a
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?a   => ?a  <hasOfficialLanguage>  ?a
?a  <dealsWith>  ?c  ?c  <imports>  ?a   => ?a  <imports>  ?a
?a  <isMarriedTo>  ?c  ?c  <diedIn>  ?a   => ?a  <diedIn>  ?a
?a  <isCitizenOf>  ?c  ?c  <dealsWith>  ?a   => ?a  <isCitizenOf>  ?a
?a  <produced>  ?a   => ?a  <directed>  ?a
?a  <livesIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <livesIn>  ?a
?a  <wasBornIn>  ?a   => ?a  <diedIn>  ?a
?a  <exports>  ?a   => ?a  <imports>  ?a
?a  <imports>  ?a   => ?a  <exports>  ?a
?a  <dealsWith>  ?c  ?c  <exports>  ?a   => ?a  <imports>  ?a
?a  <actedIn>  ?a   => ?a  <directed>  ?a
?a  <isMarriedTo>  ?c  ?c  <hasWonPrize>  ?a   => ?a  <hasWonPrize>  ?a
?a  <wasBornIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isCitizenOf>  ?a
?a  <wasBornIn>  ?a   => ?a  <livesIn>  ?a
?a  <isMarriedTo>  ?c  ?c  <livesIn>  ?a   => ?a  <livesIn>  ?a
?a  <isCitizenOf>  ?c  ?c  <hasCapital>  ?a   => ?a  <diedIn>  ?a
?a  <dealsWith>  ?c  ?c  <hasCurrency>  ?a   => ?a  <hasCurrency>  ?a
?a  <hasChild>  ?c  ?c  <diedIn>  ?a   => ?a  <diedIn>  ?a
?a  <diedIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isCitizenOf>  ?a
?a  <livesIn>  ?c  ?c  <hasCapital>  ?a   => ?a  <livesIn>  ?a
?a  <livesIn>  ?a   => ?a  <isCitizenOf>  ?a
?a  <isMarriedTo>  ?c  ?c  <graduatedFrom>  ?a   => ?a  <graduatedFrom>  ?a
?a  <diedIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isPoliticianOf>  ?a
?a  <diedIn>  ?a   => ?a  <livesIn>  ?a
?a  <livesIn>  ?a   => ?a  <diedIn>  ?a
?a  <isMarriedTo>  ?c  ?c  <isLeaderOf>  ?a   => ?a  <isLeaderOf>  ?a
?a  <isMarriedTo>  ?c  ?c  <isCitizenOf>  ?a   => ?a  <isCitizenOf>  ?a
?a  <worksAt>  ?a   => ?a  <graduatedFrom>  ?a
?a  <isCitizenOf>  ?a   => ?a  <livesIn>  ?a
?a  <livesIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isPoliticianOf>  ?a
?a  <hasChild>  ?c  ?c  <livesIn>  ?a   => ?a  <livesIn>  ?a
?a  <isCitizenOf>  ?c  ?c  <hasCapital>  ?a   => ?a  <livesIn>  ?a
?a  <influences>  ?c  ?c  <hasWonPrize>  ?a   => ?a  <hasWonPrize>  ?a
?a  <livesIn>  ?a   => ?a  <isLeaderOf>  ?a
?a  <wasBornIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isPoliticianOf>  ?a
?a  <influences>  ?c  ?c  <isInterestedIn>  ?a   => ?a  <isInterestedIn>  ?a
?a  <isLocatedIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isCitizenOf>  ?a
?a  <isLocatedIn>  ?a   => ?a  <diedIn>  ?a
?a  <livesIn>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isCitizenOf>  ?a
?a  <hasAcademicAdvisor>  ?c  ?c  <hasWonPrize>  ?a   => ?a  <hasWonPrize>  ?a
?a  <hasAcademicAdvisor>  ?c  ?c  <graduatedFrom>  ?a   => ?a  <graduatedFrom>  ?a
?a  <wasBornIn>  ?a   => ?a  <isLeaderOf>  ?a
?a  <influences>  ?c  ?c  <isCitizenOf>  ?a   => ?a  <isCitizenOf>  ?a
?a  <isCitizenOf>  ?c  ?c  <isLocatedIn>  ?a   => ?a  <isCitizenOf>  ?a
?a  <hasAcademicAdvisor>  ?c  ?c  <hasAcademicAdvisor>  ?a   => ?a  <hasAcademicAdvisor>  ?a
?a  <isLeaderOf>  ?a   => ?a  <livesIn>  ?a
?a  <isLocatedIn>  ?c  ?c  <hasOfficialLanguage>  ?a   => ?a  <hasOfficialLanguage>  ?a
?a  <hasCapital>  ?c  ?c  <hasOfficialLanguage>  ?a   => ?a  <hasOfficialLanguage>  ?a
?a  <hasAcademicAdvisor>  ?c  ?c  <livesIn>  ?a   => ?a  <livesIn>  ?a
?a  <hasChild>  ?c  ?c  <isCitizenOf>  ?a   => ?a  <isCitizenOf>  ?a
?a  <isMarriedTo>  ?c  ?c  <hasMusicalRole>  ?a   => ?a  <hasMusicalRole>  ?a
?a  <influences>  ?c  ?c  <graduatedFrom>  ?a   => ?a  <graduatedFrom>  ?a
